Date,Open,High,Low,Close,Adj Close,Volume
2021-05-09,32.111313,33.027203,30.267103,32.801563,32.801563,1534057922
2021-05-10,32.817707,38.499329,30.927933,32.646690,32.646690,2355532140
2021-05-11,32.673828,37.713619,31.329458,34.471535,34.471535,1978573149
2021-05-12,34.479816,41.592682,32.920315,32.920315,32.920315,1684990201
2021-05-13,32.781322,38.724758,31.914177,35.114128,35.114128,2062640558
2021-05-14,34.810768,35.965919,33.245071,34.052624,34.052624,1261469523
2021-05-15,34.044598,34.781139,31.558287,32.356556,32.356556,1223036041
2021-05-16,32.356548,33.737392,29.423918,30.619848,30.619848,1123961435
2021-05-17,30.729029,30.735098,26.343042,27.710636,27.710636,1393623995
2021-05-18,27.705727,29.757324,26.502701,26.980436,26.980436,1317534732
2021-05-19,26.978186,27.338459,9.899815,18.066273,18.066273,2715980679
2021-05-20,17.817230,22.265394,15.461686,21.026096,21.026096,2078647953
2021-05-21,21.000967,23.012644,12.566710,14.510680,14.510680,1438332679
2021-05-22,14.527096,15.015615,12.447493,13.509305,13.509305,1009832794
2021-05-23,13.520457,14.007085,10.016637,12.203579,12.203579,1057759898
2021-05-24,12.132689,15.342715,11.794688,15.193727,15.193727,927879053
2021-05-25,15.201453,15.523170,12.975970,14.547500,14.547500,1046279081
2021-05-26,14.569631,15.474282,14.086858,14.904801,14.904801,846987972
2021-05-27,14.891342,14.946983,13.678839,14.474230,14.474230,771577072
2021-05-28,14.503344,14.630297,12.352557,13.268942,13.268942,888106614
2021-05-29,13.270710,14.014391,12.076624,12.929601,12.929601,812661671
2021-05-30,12.937676,13.485968,12.161128,13.198743,13.198743,681830060
2021-05-31,13.181727,13.750622,12.658269,13.685511,13.685511,602708167
2021-06-01,13.743153,13.874005,13.017614,13.390797,13.390797,514657636
2021-06-02,13.392099,18.242666,13.106716,17.898851,17.898851,836670979
2021-06-03,17.908499,18.575991,16.513353,18.028423,18.028423,829571697
2021-06-04,18.027887,18.092012,15.525550,16.168215,16.168215,586618485
2021-06-05,16.175779,17.498634,15.837367,16.205839,16.205839,502278127
2021-06-06,16.206381,16.536203,16.034157,16.273827,16.273827,279019748
2021-06-07,16.276085,16.692968,14.647021,14.738676,14.738676,332436177
2021-06-08,14.746885,15.015890,13.063252,14.388336,14.388336,598268519
2021-06-09,14.369097,14.895351,13.548973,14.788063,14.788063,534669488
2021-06-10,14.806068,14.855907,13.910575,14.225028,14.225028,465671765
2021-06-11,14.234553,14.293732,13.737861,13.848608,13.848608,344153155
2021-06-12,13.852590,13.899542,12.705134,13.177168,13.177168,378594976
2021-06-13,13.167072,14.018146,12.953493,13.833693,13.833693,306939342
2021-06-14,13.811300,14.930906,13.679776,14.063040,14.063040,331707010
2021-06-15,14.559123,14.937285,14.176339,14.501121,14.501121,379277033
2021-06-16,14.590121,14.604462,13.332935,13.493214,13.493214,438212133
2021-06-17,13.495018,13.974893,12.806482,13.258593,13.258593,336549184
2021-06-18,13.274563,13.337519,12.631611,12.997983,12.997983,298214877
2021-06-19,13.024383,13.082067,12.507061,12.526519,12.526519,279150323
2021-06-20,12.509163,12.862413,11.695087,12.620134,12.620134,370577941
2021-06-21,12.595625,12.726570,10.147242,10.283089,10.283089,561697978
2021-06-22,10.207480,10.577071,8.601366,9.068693,9.068693,548151482
2021-06-23,9.082580,10.456506,8.791987,10.026503,10.026503,429793495
2021-06-24,9.948877,10.709409,9.295871,10.492861,10.492861,397838828
2021-06-25,10.494284,10.726706,9.520800,9.808444,9.808444,420446505
2021-06-26,9.807615,9.995404,9.272423,9.693149,9.693149,399717682
2021-06-27,9.725642,9.981484,9.528161,9.963239,9.963239,255179277
2021-06-28,9.965549,10.493574,9.755592,10.346483,10.346483,266643347
2021-06-29,10.343638,11.305002,10.248924,10.805209,10.805209,429417889
2021-06-30,10.783434,11.119621,10.325067,10.934291,10.934291,369883497
2021-07-01,10.971073,11.034843,10.174516,10.481849,10.481849,314611920
2021-07-02,10.471703,10.573098,9.859124,10.415910,10.415910,262907451
2021-07-03,10.405295,10.998074,10.211991,10.646326,10.646326,243221169
2021-07-04,10.641444,10.996737,10.459979,10.723770,10.723770,202918381
2021-07-05,10.726220,10.726220,10.124158,10.314596,10.314596,254647019
2021-07-06,10.298675,10.751164,10.214577,10.493136,10.493136,227417098
2021-07-07,10.504056,10.712814,10.347254,10.414287,10.414287,190225494
2021-07-08,10.427081,10.427081,9.905674,9.995549,9.995549,193129460
2021-07-09,10.003763,10.119248,9.609444,9.943325,9.943325,177779009
2021-07-10,9.936524,10.095766,9.629646,9.722051,9.722051,150231691
2021-07-11,9.723806,9.959309,9.610403,9.865425,9.865425,110044251
2021-07-12,9.867189,11.109839,9.772280,10.896905,10.896905,261369073
2021-07-13,10.904805,11.245841,10.288026,10.852963,10.852963,272229617
2021-07-14,10.855543,11.556255,10.286275,11.207148,11.207148,326264554
2021-07-15,11.219670,11.439104,10.716284,11.062537,11.062537,273772962
2021-07-16,11.095948,11.163409,10.610411,10.975802,10.975802,252085631
2021-07-17,10.962132,11.086622,10.757845,10.771030,10.771030,188171142
2021-07-18,10.778321,11.069383,10.778321,10.831385,10.831385,163528570
2021-07-19,10.819140,10.894781,9.975453,10.177555,10.177555,187255485
2021-07-20,10.174901,10.304115,9.507882,9.964521,9.964521,231672538
2021-07-21,9.954177,11.290883,9.760484,11.152468,11.152468,229900786
2021-07-22,11.162948,13.202975,11.077322,12.748255,12.748255,316716639
2021-07-23,12.741800,13.482355,12.104932,13.445895,13.445895,313431049
2021-07-24,13.417532,14.293020,13.182058,14.184423,14.184423,335636540
2021-07-25,14.169310,15.180676,13.455451,14.989433,14.989433,387780136
2021-07-26,14.929616,16.450720,14.839981,15.915843,15.915843,654025500
2021-07-27,15.865298,18.641539,15.332140,18.286736,18.286736,683852639
2021-07-28,18.312737,19.325247,17.241167,17.701300,17.701300,678791333
2021-07-29,17.705854,18.637796,17.567568,18.221209,18.221209,483680689
2021-07-30,18.223351,19.039892,17.862486,18.681316,18.681316,466455819
