Date,Open,High,Low,Close,Adj Close,Volume
2021-05-10,31.605549,38.040035,29.367596,30.855322,30.855322,518974020
2021-05-11,30.897673,36.405415,29.219631,33.289371,33.289371,428910884
2021-05-12,33.180962,38.692200,31.036524,31.036524,31.036524,535565921
2021-05-13,31.884932,34.251633,29.359749,31.836761,31.836761,279223272
2021-05-14,31.835255,34.189590,30.668209,33.291615,33.291615,183378758
2021-05-15,33.372849,35.288826,30.862820,31.210163,31.210163,223898469
2021-05-16,31.190548,33.534199,28.648800,30.470177,30.470177,161458672
2021-05-17,30.459871,30.459871,26.308023,27.020250,27.020250,164327763
2021-05-18,27.003586,29.127262,26.769558,27.665834,27.665834,139316474
2021-05-19,27.661795,28.028683,14.341765,18.446093,18.446093,288840483
2021-05-20,18.283457,28.099869,18.283457,24.359728,24.359728,560070064
2021-05-21,24.320673,26.227186,17.871502,20.691231,20.691231,253750409
2021-05-22,20.725441,20.798775,17.354462,17.977264,17.977264,170717043
2021-05-23,17.981293,19.099121,11.888381,14.819433,14.819433,239714984
2021-05-24,14.788909,17.479752,14.118807,17.422873,17.422873,250970104
2021-05-25,17.391275,17.944389,13.894657,16.213551,16.213551,371887184
2021-05-26,16.177099,17.300470,15.220911,17.300470,17.300470,290841377
2021-05-27,17.405523,17.405523,15.520820,16.398870,16.398870,151996006
2021-05-28,16.513363,16.513363,13.467142,14.068902,14.068902,162062799
2021-05-29,14.041988,14.358592,12.328210,13.121430,13.121430,118902148
2021-05-30,13.114009,13.462015,12.040146,13.199347,13.199347,130963153
2021-05-31,13.309427,13.912985,12.158598,13.912985,13.912985,143254263
2021-06-01,13.859248,13.904335,12.711573,13.213632,13.213632,114897990
2021-06-02,13.221983,15.469969,12.841637,14.661730,14.661730,252067358
2021-06-03,14.735708,15.690645,14.249556,15.316333,15.316333,187964073
2021-06-04,15.325458,15.326672,13.150386,13.881906,13.881906,148849808
2021-06-05,13.885152,15.597758,13.640276,14.132243,14.132243,199443323
2021-06-06,14.126064,16.669077,13.944414,16.412237,16.412237,409759350
2021-06-07,16.312893,16.681553,13.995945,14.195172,14.195172,192264015
2021-06-08,14.206329,14.571484,12.836180,14.473450,14.473450,195842918
2021-06-09,14.443063,14.618053,13.466878,14.605302,14.605302,147136997
2021-06-10,14.598161,14.628142,13.788024,14.027906,14.027906,101686046
2021-06-11,14.037878,15.420129,13.676092,14.015608,14.015608,151939112
2021-06-12,14.062972,15.450207,13.281871,14.617831,14.617831,211742139
2021-06-13,14.644391,15.378896,14.129822,15.177042,15.177042,120293964
2021-06-14,15.179728,15.899079,14.846943,15.258724,15.258724,116219750
2021-06-15,15.674063,16.850658,15.583046,16.079393,16.079393,115636654
2021-06-16,16.582619,17.542400,16.077522,16.966078,16.966078,206165404
2021-06-17,16.909184,18.954657,16.783340,18.346010,18.346010,243986875
