Date,Open,High,Low,Close,Adj Close,Volume
2021-05-09,0.381488,0.393815,0.349939,0.376588,0.376588,233770264
2021-05-10,0.376506,0.386523,0.317108,0.333650,0.333650,275194867
2021-05-11,0.333662,0.363199,0.321577,0.358898,0.358898,238013356
2021-05-12,0.359345,0.370410,0.290900,0.290900,0.290900,226160094
2021-05-13,0.302221,0.324263,0.283111,0.308798,0.308798,284680789
2021-05-14,0.309205,0.328225,0.303939,0.319363,0.319363,156395370
2021-05-15,0.319309,0.324548,0.295790,0.296900,0.296900,152406240
2021-05-16,0.296218,0.326258,0.281818,0.299105,0.299105,175456194
2021-05-17,0.299398,0.299398,0.258722,0.275165,0.275165,227741662
2021-05-18,0.275108,0.292820,0.273197,0.288569,0.288569,149908608
2021-05-19,0.288765,0.291660,0.151534,0.193515,0.193515,321712299
2021-05-20,0.191768,0.233805,0.171494,0.224205,0.224205,214830267
2021-05-21,0.223673,0.238612,0.179117,0.202821,0.202821,170549277
2021-05-22,0.203119,0.215379,0.183439,0.193288,0.193288,136454194
2021-05-23,0.193661,0.198683,0.136623,0.163368,0.163368,148129175
2021-05-24,0.162697,0.192118,0.156215,0.190894,0.190894,164546853
2021-05-25,0.192252,0.197285,0.170333,0.188438,0.188438,132479428
2021-05-26,0.189040,0.214605,0.185748,0.214605,0.214605,133366348
2021-05-27,0.214870,0.218087,0.195894,0.203130,0.203130,119556024
2021-05-28,0.204234,0.207716,0.174407,0.180309,0.180309,139814456
2021-05-29,0.180741,0.189275,0.169005,0.175678,0.175678,105545043
2021-05-30,0.175861,0.186819,0.166774,0.181788,0.181788,89878379
2021-05-31,0.182075,0.196145,0.172423,0.195164,0.195164,96029718
2021-06-01,0.195182,0.196728,0.181182,0.188600,0.188600,98722631
2021-06-02,0.188448,0.197429,0.184119,0.195042,0.195042,77593469
2021-06-03,0.195056,0.207089,0.191514,0.205711,0.205711,90897046
2021-06-04,0.206477,0.206477,0.179021,0.187355,0.187355,109614768
2021-06-05,0.187787,0.195119,0.176578,0.180633,0.180633,99225049
