Date,Open,High,Low,Close,Adj Close,Volume
2021-05-09,6.977191,7.151726,6.510357,7.105883,7.105883,368975384
2021-05-10,7.095991,7.239089,5.913502,6.173778,6.173778,466697298
2021-05-11,6.192551,7.218750,5.918659,7.096187,7.096187,699261962
2021-05-12,7.125168,7.319221,5.870922,5.870922,5.870922,635615505
2021-05-13,5.945064,6.411981,5.732951,6.126566,6.126566,597989095
2021-05-14,6.122642,6.508719,6.043026,6.473950,6.473950,352421390
2021-05-15,6.473966,6.509847,5.742580,5.783844,5.783844,328457043
2021-05-16,5.772860,6.219756,5.364393,5.677840,5.677840,363052358
2021-05-17,5.672931,5.672931,5.042243,5.205131,5.205131,364380167
2021-05-18,5.172699,5.919301,5.108314,5.744699,5.744699,424591472
2021-05-19,5.745758,5.838486,2.888095,3.618687,3.618687,731846127
2021-05-20,3.614966,4.478227,3.184518,4.205408,4.205408,468219028
2021-05-21,4.188624,4.398470,3.131898,3.681662,3.681662,353273930
2021-05-22,3.677511,3.742123,3.240529,3.433241,3.433241,231796491
2021-05-23,3.438869,3.607185,2.446191,2.925794,2.925794,309943813
2021-05-24,2.913093,3.613585,2.846978,3.532489,3.532489,266078711
2021-05-25,3.538922,3.754278,3.269601,3.664417,3.664417,246779117
2021-05-26,3.664416,3.980066,3.588040,3.924094,3.924094,242177805
2021-05-27,3.929888,4.171326,3.586563,3.852651,3.852651,233079973
2021-05-28,3.862953,3.921404,3.266076,3.397824,3.397824,252625778
2021-05-29,3.396282,3.568288,3.040995,3.204777,3.204777,182325460
2021-05-30,3.206610,3.446843,3.037703,3.291651,3.291651,139074009
2021-05-31,3.286120,3.610414,3.150996,3.610414,3.610414,154781633
2021-06-01,3.604687,3.699616,3.450017,3.667830,3.667830,181070655
2021-06-02,3.667238,3.873165,3.580533,3.814957,3.814957,153195736
2021-06-03,3.814651,3.988796,3.733737,3.876742,3.876742,123196132
2021-06-04,3.880877,3.899808,3.381745,3.554534,3.554534,154175020
2021-06-05,3.556807,3.691695,3.280248,3.431322,3.431322,110739255
2021-06-06,3.429461,3.902214,3.409908,3.841161,3.841161,195221107
2021-06-07,3.838416,4.136937,3.457587,3.483863,3.483863,314353754
2021-06-08,3.488913,3.579235,3.088771,3.456941,3.456941,266818102
2021-06-09,3.450080,3.532663,3.231937,3.501463,3.501463,180061010
2021-06-10,3.510767,3.539051,3.201878,3.265233,3.265233,120986528
2021-06-11,3.277557,3.370184,3.087368,3.135767,3.135767,96639450
2021-06-12,3.138573,3.225055,2.924697,3.144754,3.144754,100290170
2021-06-13,3.146435,3.323671,3.006974,3.308905,3.308905,105881153
2021-06-14,3.311976,3.354350,3.194000,3.305678,3.305678,108419435
2021-06-15,3.333676,3.392425,3.216924,3.337336,3.337336,97606153
2021-06-16,3.272670,3.327407,3.090601,3.115458,3.115458,78686341
2021-06-17,3.115309,3.430552,3.114393,3.372667,3.372667,180844527
2021-06-18,3.371816,3.383760,3.001470,3.096731,3.096731,117706405
2021-06-19,3.102417,3.176992,3.027668,3.042614,3.042614,75379454
2021-06-20,3.042205,3.118527,2.880423,3.082451,3.082451,80999327
2021-06-21,3.077787,3.099331,2.481837,2.484965,2.484965,127298621
2021-06-22,2.487258,2.654362,2.128697,2.369410,2.369410,180711956
2021-06-23,2.369394,2.780342,2.284205,2.650014,2.650014,134386071
2021-06-24,2.690213,2.843113,2.575627,2.823492,2.823492,82281742
2021-06-25,2.828171,2.872015,2.485709,2.529958,2.529958,95943594
2021-06-26,2.528191,2.618923,2.389982,2.542467,2.542467,72371499
2021-06-27,2.541829,2.627754,2.456625,2.621120,2.621120,65038990
2021-06-28,2.623912,2.734229,2.564508,2.696914,2.696914,58587219
2021-06-29,2.703563,2.988486,2.698956,2.965070,2.965070,103202920
2021-06-30,2.975766,3.041395,2.752107,3.041395,3.041395,97781872
2021-07-01,3.043349,3.062061,2.843346,2.951494,2.951494,79862540
2021-07-02,2.947644,2.977154,2.753801,2.949967,2.949967,69778337
2021-07-03,2.952957,3.023049,2.876768,3.013153,3.013153,52927306
2021-07-04,3.023619,3.106909,2.910277,3.040502,3.040502,64270957
2021-07-05,3.039861,3.039861,2.796677,2.828540,2.828540,81648413
2021-07-06,2.831065,2.982935,2.808756,2.867173,2.867173,79606537
2021-07-07,2.866248,2.961428,2.819323,2.871211,2.871211,84060550
2021-07-08,2.880196,2.897833,2.623439,2.699327,2.699327,88349484
2021-07-09,2.695616,2.798653,2.582556,2.749785,2.749785,68730872
2021-07-10,2.750015,2.838751,2.704125,2.785909,2.785909,60838632
2021-07-11,2.784077,2.891427,2.735224,2.843095,2.843095,70957232
2021-07-12,2.844858,2.951878,2.765019,2.819025,2.819025,87671952
2021-07-13,2.810828,2.918533,2.769759,2.808340,2.808340,98876590
2021-07-14,2.809564,2.817992,2.541432,2.719328,2.719328,104855927
2021-07-15,2.717055,2.750725,2.526649,2.569963,2.569963,75646521
2021-07-16,2.573647,2.634328,2.405405,2.410809,2.410809,94139202
2021-07-17,2.410384,2.478448,2.373652,2.406522,2.406522,76663475
2021-07-18,2.407270,2.494023,2.391016,2.432222,2.432222,63533648
2021-07-19,2.432078,2.448862,2.269112,2.285919,2.285919,75100688
2021-07-20,2.288344,2.332411,2.108339,2.153276,2.153276,86026170
2021-07-21,2.153023,2.433662,2.105999,2.391778,2.391778,86938944
2021-07-22,2.395911,2.509561,2.339090,2.504777,2.504777,71092729
2021-07-23,2.502166,2.689453,2.496257,2.686853,2.686853,99592443
2021-07-24,2.686280,2.820694,2.651911,2.819412,2.819412,99337391
2021-07-25,2.816564,2.902669,2.720104,2.891647,2.891647,102338940
2021-07-26,2.890402,3.116335,2.834634,2.845450,2.845450,203911417
2021-07-27,2.841943,2.927016,2.745642,2.862745,2.862745,107536403
2021-07-28,2.864760,2.896448,2.767863,2.798254,2.798254,87946385
2021-07-29,2.808551,2.865982,2.740822,2.844439,2.844439,67596282
2021-07-30,2.850130,2.969815,2.770987,2.969815,2.969815,95119928
2021-07-31,2.966899,3.103758,2.926895,3.044709,3.044709,104031623
2021-08-01,3.034845,3.179689,2.909262,2.957176,2.957176,135969932
2021-08-02,2.955696,3.308098,2.892353,3.133654,3.133654,202946925
2021-08-03,3.129472,3.203201,2.979962,3.045827,3.045827,118076190
2021-08-04,3.055712,3.187589,2.996927,3.175452,3.175452,86704502
2021-08-05,3.177430,3.268485,3.087657,3.222507,3.222507,155640653
2021-08-06,3.220274,3.363420,3.150369,3.353322,3.353322,131215181
2021-08-07,3.358318,3.534267,3.307069,3.419093,3.419093,181187710
2021-08-08,3.423195,3.485572,3.162088,3.181350,3.181350,122706584
2021-08-09,3.181470,3.347960,3.109683,3.288919,3.288919,138353791
2021-08-10,3.288172,3.339969,3.189678,3.264715,3.264715,165057026
2021-08-11,3.266885,3.560162,3.261545,3.454033,3.454033,228641594
2021-08-12,3.454161,3.605862,3.225906,3.345460,3.345460,202598558
2021-08-13,3.354113,3.594554,3.302039,3.591891,3.591891,184590446
2021-08-14,3.592845,3.718503,3.487552,3.698231,3.698231,219480922
2021-08-15,3.697952,3.759303,3.555912,3.743037,3.743037,155325368
2021-08-16,3.737852,3.889785,3.620113,3.649757,3.649757,189184931
2021-08-17,3.639227,3.797046,3.390695,3.406166,3.406166,169936837
2021-08-18,3.404624,3.466220,3.266526,3.354637,3.354637,137932217
2021-08-19,3.347412,3.647127,3.287778,3.636936,3.636936,185421784
2021-08-20,3.638221,3.730543,3.584520,3.728355,3.728355,144088887
2021-08-21,3.730525,3.828060,3.624622,3.684285,3.684285,172908549
2021-08-22,3.696254,3.883832,3.683954,3.802003,3.802003,166039071
2021-08-23,3.800567,4.336373,3.784743,4.314294,4.314294,539077831
2021-08-24,4.311171,4.467989,3.902424,3.956709,3.956709,446400517
2021-08-25,3.965814,5.403702,3.965814,5.040973,5.040973,1291090199
2021-08-26,5.108865,5.108865,4.332425,4.441759,4.441759,722735319
2021-08-27,4.447630,5.520078,4.276678,5.223711,5.223711,1021684675
2021-08-28,5.243508,5.683307,5.031632,5.625830,5.625830,590450132
2021-08-29,5.632271,6.130227,5.405095,5.885475,5.885475,1040882765
2021-08-30,5.895927,6.003621,5.301510,5.384281,5.384281,753119035
2021-08-31,5.390101,5.595121,5.014878,5.160338,5.160338,464298425
2021-09-01,5.170157,5.490001,5.018259,5.423728,5.423728,297129707
2021-09-02,5.423510,5.440310,5.216861,5.291414,5.291414,196450948
2021-09-03,5.300224,5.471567,5.127002,5.317792,5.317792,246807027
2021-09-04,5.313096,5.590967,5.250086,5.407082,5.407082,258511584
2021-09-05,5.401400,5.592382,5.278016,5.561299,5.561299,290931641
2021-09-06,5.563132,5.769268,5.404719,5.589242,5.589242,389010450
2021-09-07,5.596977,5.715599,3.941934,4.393774,4.393774,621287556
2021-09-08,4.395919,4.509176,3.920603,4.335915,4.335915,326587437
2021-09-09,4.297683,5.679506,4.278459,5.568335,5.568335,953342463
2021-09-10,5.587417,6.858367,5.338251,6.190547,6.190547,2721405439
2021-09-11,6.177860,6.926703,6.064975,6.134937,6.134937,1353732947
2021-09-12,6.133728,7.224421,5.922486,7.034634,7.034634,1266177313
2021-09-13,7.039343,7.893217,6.333580,7.174269,7.174269,2699267167
2021-09-14,7.166270,7.997935,6.844356,7.115385,7.115385,1603148748
2021-09-15,7.119253,7.646739,6.752546,6.909792,6.909792,1017984987
2021-09-16,6.903237,7.048770,6.477847,6.988779,6.988779,757887615
2021-09-17,6.949191,6.961024,6.061860,6.111467,6.111467,645337068
2021-09-18,6.117478,6.706965,5.927870,6.409112,6.409112,696096191
2021-09-19,6.399546,6.938902,6.134725,6.506503,6.506503,830768776
2021-09-20,6.520226,6.556002,5.119650,5.257359,5.257359,1011098508
2021-09-21,5.308084,5.520138,4.519062,4.682687,4.682687,721776488
2021-09-22,4.683189,5.607640,4.525968,5.607640,5.607640,601409059
2021-09-23,5.582210,6.590709,5.527076,6.216975,6.216975,1077613574
2021-09-24,6.220375,7.401138,5.830093,7.017010,7.017010,2219143745
2021-09-25,7.009751,7.506318,6.807935,6.824601,6.824601,1550108788
2021-09-26,6.845611,7.073964,6.460799,6.521514,6.521514,1049590822
2021-09-27,6.533256,6.662171,6.037219,6.054174,6.054174,636984990
2021-09-28,6.043234,6.263752,5.451434,5.465484,5.465484,616247424
2021-09-29,5.485753,6.074711,5.367799,5.633305,5.633305,618419398
2021-09-30,5.650018,6.077872,5.607540,6.077872,6.077872,571872632
2021-10-01,6.075027,6.851587,6.019375,6.698933,6.698933,879397947
2021-10-02,6.688900,7.783526,6.539024,7.364315,7.364315,1226299308
2021-10-03,7.357033,8.917102,7.357033,8.703033,8.703033,2497371434
2021-10-04,8.719582,9.175448,8.213208,8.339909,8.339909,1952879773
2021-10-05,8.353550,8.565962,7.782075,7.973679,7.973679,835472833
2021-10-06,7.984406,8.553024,7.212600,7.779138,7.779138,1003154665
2021-10-07,7.792427,8.104110,7.468240,7.628819,7.628819,706553763
2021-10-08,7.635376,7.798506,7.242414,7.292932,7.292932,686677238
2021-10-09,7.288511,7.608831,7.215960,7.608831,7.608831,375751756
2021-10-10,7.618884,8.072548,6.956587,6.992437,6.992437,672742945
2021-10-11,6.981519,7.383561,6.663416,6.906935,6.906935,474557886
2021-10-12,6.910200,7.246610,6.625872,7.109858,7.109858,614446681
2021-10-13,7.110563,7.317044,6.856992,7.302585,7.302585,426453062
2021-10-14,7.301522,7.410086,7.072314,7.130285,7.130285,331524457
2021-10-15,7.142321,7.153089,6.750322,6.843949,6.843949,394896378
2021-10-16,6.842955,7.133613,6.840084,6.900637,6.900637,259244746
2021-10-17,6.906994,6.978336,6.377887,6.627458,6.627458,249873793
2021-10-18,6.623732,6.667335,6.393611,6.550321,6.550321,250835936
2021-10-19,6.553808,6.893540,6.517409,6.753308,6.753308,328273237
2021-10-20,6.748743,7.122372,6.589182,7.001909,7.001909,306006722
